index,payload,label
6009,www424.paypal.ca.43271.securessl-130.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP424,1
6010,dreamers.com/lichlair/indexeng.html,0
6011,angelfire.com/my/profresume,0
6012,facekurd.cixx6.com/facekurd.php,1
6013,us.battle.net.ok.qw-rs.com/login/en/login.html?app=bam&app=wam&eor=0&ref=battle.net/account,1
6014,support.microsoft.com/default.aspx?scid=support.microsoft.com:80/support/kb/articles/Q219/4/30.ASP,0
6015,oleossaldivar.cl/py/verification/a7279ada1d49a26fd62b2f2d700f441b/,1
6016,'us.battlle.net.htm.fzpc.info/battle_net_account.html?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam&amp;t=1',1
6017,verifiterms.ucoz.com/veri/vtmi.htm,1
6018,pastehtml.com/view/beo77k3x8.html,1
6019,www.meteortech.com/index.htm,0
6020,usa.autodesk.com/adsk/servlet/item?siteID=123112&amp;id=12272454&amp;linkID=10809853,0
6021,lnk.co/I1OCP,1
6022,tools.ietf.org/html/rfc2492,0
6023,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7crb45FVFLE8-CjrE83Kmp-VHysAGIR18brLGvVeglWrI0pgOD1AklScx9TfuKPa0WrusJCwjxNDa37e6X-_mAVX1sCAHLKVoFaNgL9-CVNaQTrXDOvn8agYOKuPGBx50WY3VWWzdmMGV7AL8sWfx5xVOijDqcP570AWsvgLPfsiGVN-JEgZeTI2G1luXbCdLIOjLhw1lDX9seUkH1eZ0kEN_6RC0A\%3D\%3D&amp;attredirects=2',1
6024,www.networkautomation.com/automate/bpa.php,0
6025,www.alias-i.com/lingpipe/,0
6026,www.sophists.com/Led/LedClassLib/,0
6027,insgems.com/js/?ref=us.battle.net/d3/en/index,1
6028,tools.ietf.org/html/rfc486,0
6029,killersnacks.com/www.paypal.com.usa.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d0b7e678a2fa72c947f193f8fd/,1
6030,dubinko.info/writing/skunklink/,0
6031,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr7wKrbJY6S5J4vtoV6k5Ssj-GdWFtALD3ffzFFiEXjKR39_7pcH0JLZgBJHqmLcWkn_L91fJ9Reyvc4i0ENu-GwYczzyVKMe2N7YZTIZaaAqGOshYX_A2aQ-wesu5-Clrnk2scrUELb7anOzB97yOO-gXuAKSV6YVt0uMjVuzDX1GyECGY0757B0KojiVkGBlbJBhLVEPjitLUbGd_2DeollwWBQ\%3D\%3D&amp;attredirects=2',1
6032,www.outofstatecars.com/wp-admin/includes/natweshiii/natwest/index.html,1
6033,pakistanstoday.com/,1
6034,paypal.com.cy.cgi-bin.webscr8cmd.login.submitdispatch5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04de.teamjct600.com/login-in/login/96be631372f25ccaec2f75dd606c583f/,1
6035,sk8nob.com/wp-includes/js/thickbox/remax/index.htm,1
6036,service-giveaway-forum-kingyoza.tk/,1
6037,tools.ietf.org/html/rfc173,0
6038,www.angelfire.com/electronic/alixandra13/,0
6039,www.linux-mag.com/id/1025,0
6040,vbkr.in/secure/www.paypal.com/authentication.php?login?session;2478e227f78edb29b5c2f4003c9d41352478e227f78edb29b5c2f4003c9d4135,1
6041,www-csag.ucsd.edu/ppopp/,0
6042,www.angelfire.com/80s/wayne0/,0
6043,www.cosy-h.fr/wp-includes/js/imgareaselect/index.htm,1
6044,haneng.com/Lessons_17.asp,0
6045,prokachka.pp.ua/,1
6046,www.simusic.com/traytranspose.html,0
6047,secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;=www&amp;ssl=0,1
6048,lessirandanes.com/images/4333737185/625305350/,1
6049,titus.uni-frankfurt.de/unicode/unitest2.htm,0
6050,noticiahabbo51.rel7.com/,1
6051,www.blh-pamekasan.info/wells.html,1
6052,designsdonebetter.com/install/html/res/sad/paypal/7d922f9334e90fc1f05440db49da99db/,1
6053,www.devshed.com/c/b/DHTML/,0
6054,www.onlamp.com/pub/a/onlamp/2006/12/14/revisiting-ruby-on-rails-revisited.html,0
6055,www.mili-dent.at/6dfbas.php,1
6056,news.bbc.co.uk/2/hi/uk_news/magazine/4003193.stm,0
6057,www.halfbakery.com/idea/RISK!_20variant,0
6058,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cp6SncGV7yF9h-vfuKXthWA4C4FKj-4adEOTSJ-mloh57VDmJwF3n15rs8N3wnH_o-IXtV4hFRcIAyrphlhk3CUoQCHLG7BiF1ODZ4ozgOyzL1d8DpJ_tFNDiQFq8fov5bOZIZqzAl_4mamoshM-h3_JIiU7b6FqZj1k8eCJmVZxlhhIG6AGIBS0JuJnCStS318liBh6uaagIi7ts9h3NyVC-rUbg\%3D\%3D&amp;attredirects=1',1
6059,www.softpanorama.org/People/Stallman/index.shtml,0
6060,www.its.caltech.edu/~e106/,0
6061,www.gamespot.com/ps2/action/godofwar/,0
6062,gtonic.tv/gtert/,1
6063,hsbiznet.com/auctionDB/about_nayana/properties/index.htm,1
6064,'www.ghpm.net.cn/image/?http:\%2F\%2Fus.battle.net\%2Flogin\%2Fen\%2F\%3Fref=http:\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex',1
6065,www.salescontrolsystems.com/Retaildefault.htm,0
6066,www.pcww.com/web_mat/freecard.html,0
6067,jan-phillipp.de/wordpress/wp-content/plugins/4623317048/535235035/,1
6068,'tibla.com.eu.interia.pl/community\%20guilds&amp;pageGuildName=Metal+Heroes+of+Nrana.html?a=2',1
6069,tools.ietf.org/html/rfc2716,0
6070,fun-dive.com/gps/?check=1i50839134.html,1
6071,www.howtointernet.com/titles.htm,0
6072,www.nova.edu/~manningr/syl654f00.htm,0
6073,www.blackbeltinvestors.com/realtors/realtor.php,1
6074,parallel.bas.bg/Conferences/SciCom99.html,0
6075,www.freebsd.org/projects/cvsweb.html,0
6076,www.sonic.net/~lfmusic/,0
6077,davespeed.com/cgi-bin/traceroute.cgi,0
6078,monkeydad.com/7835363823/64853648980/,1
6079,gggddd.ias3.com/siasia1.html,1
6080,mailboxerrorupdate.formees.eu/p/form/18843,1
6081,www.holtononline.com/finmug/,0
6082,blogs.msdn.com/livesearch/archive/2006/05/22/603917.aspx,0
6083,spaceartstudio.com/wp-content/plugins/hitlar.1.9.3/index.php?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=4e2f71017d18f346e4ebc6ccc01d8c50,1
6084,paupals.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8.d0288a7fd2903afb85a5540fd44243d03.ggg.tmdhosting310.com/secure-code8/security/login.php,1
6085,msmvps.com/blogs/spywaresucks/,0
6086,tools.ietf.org/html/rfc4272,0
6087,paypal.com-service.confirm.cgi-bin.webscr-cmd.login.submit.new-load.5885d80a13c0db1f8e263663d3faee8dcbc13c0db1f8e26load.5885d800db1f8e26load.5885d800db1f8e26load.5885d80.horsecanvaswoolsupplies.com.au/paypal/bfa1144f2a7d24839c1231a6e6cdf715/,1
6088,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cr-IxjMaGZ7OFZ86NCMOSnWSCc3hh-z6AuredDWscClhrIg_0FwMNQV8yNcR2x5lETd8l5QkiRNVQoxwND8O3wMPp0bsLH8nJprw798nb1F0Pl5PA_RJsCkrVL4dLNaEtfgwo-Pb5ODKdIa4M3jzGyFZ3s7f0zqR5YjS_Yp8wZwaWM0iP3sUFTVG6RfEVctNZQ2PWml3mEmlvsndbvirUFww7a_wA==&amp;attredirects=1,1
6089,www.popsyteam.org/VIP/,0
6090,www.polysurfacesbookstore.com/related34.html,0
6091,www.newbedford-ma.gov/airport/nbair.html,0
6092,www.ksucreditunion.com/ksu/,0
6093,news.cnet.com/2100-1001-210105.html,0
6094,www.intelihealth.com/IH/ihtIH/WSIHW000/325/29786/337350.html,0
6095,www.turing.org.uk/turing/scrapbook/machine.html,0
6096,www.inspiritry.com/online/encripted/ssl218.site/login.html?cmd=_login-run&amp;amp,1
6097,www.cs.wisc.edu/condor/,0
6098,www.cqpszx.com/images/?ref=tqvavewus.battle.net/d3/en/index,1
6099,www.benchmarkhosting.com/index.html,0
6100,keloree.home.comcast.net/,1
6101,lotterytibia.eu.interia.pl/tibialottery.html?,1
6102,www.traditional-building.com/brochure/members/royal.shtml,0
6103,www.careercruise.com/oku.php,1
6104,kb.wisc.edu/middleware/page.php?id=4091,0
6105,pastehtml.com/view/bzoseobd5.html,1
6106,bancodevenrzuela.com/,1
6107,www.habbogroup789564.rel7.com/,1
6108,goanna.cs.rmit.edu.au/~dale/software/,0
6109,www.software7.biz/us/index.html,0
6110,www.kik.pcz.czest.pl/~rutkowski/,0
6111,gfggffgg.hostzi.com/,1
6112,lwn.net/2001/1108/a/webalizer.php3,0
6113,www.ucc.gu.uwa.edu.au/~knight/mystara/,0
6114,tools.ietf.org/html/rfc302,0
6115,node2lin.host-stage-dns.com/~bokkingf/hail/inddex.htm,1
6116,paypal-com-cgi-bin-update-account-information.olympe.in/Secure-center55/security/login.php,1
6117,id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/2c6a8dcc4b3f8f672663e0487ec3f63f/0a9126bd5fd9e95dcac74baf3e9c7c67/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
6118,pcmicro.com/netfoss/,0
6119,www.freewebs.com/myobva/,0
6120,www.jushtixzao.biz,1
6121,www.qinxin.cn/images/index.htm?us.battle.net/login/en/?ref=eubapiwus.battle.net/d3/en/index&amp;app=com-d3,1
6122,softlib.rice.edu/hpf.html,0
6123,people.seas.harvard.edu/~salil/,0
6124,lkizaz.superweb.ws/update-your-nacey-fraket-of-your-eyes-berdy-hours/all-informations-back-teryte-more-danish-hover-man-trikel-home/pay_form_ec_cvv2.html?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,1
6125,www.componentsoftware.com/csrcs/,0
6126,www.ann.jussieu.fr/soft/calsci.tar.gz,0
6127,huarui-tec.com/js/?us.battle.net/login/en/?ref=jzsboltus.battle.net/d3/en/index,1
6128,'www.donanimuzmani.net/forum/templates/beez/Sniper/my\%20scama/',1
6129,www.zombiewebhosting.com/security/it/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0efdff159d019384521542e2d684e0df0ffdff159d019384521542e2d684e0df0f,1
6130,www.avisoft.force9.co.uk/BackBoot.htm,0
6131,www.equipnetdirect.com/marketplace/,0
6132,www.freewebs.com/xrainiax/,0
6133,www.buzzsoft.com/sbe2pe.html,0
6134,'home.comcast.net/~kandjlynch/sdfgfhsdzfshdgjrsewrwytu5rtngfbd/xcfcgvhbjjmhngfbsvdzfxdngcfhm\%20nc/sdfngfmdbsvdafdgnmhgdsdvasfdngfm/xcvcbvxcvzbd\%20ngfhgdsdvasdgnfdvsb/dodge.htm',1
6135,www.fabian.com.mt/VIRUSALERTS.htm,0
6136,cyber.law.harvard.edu/archived_content/people/edelman/DNS-as-search/,0
6137,www.onlamp.com/pub/a/onlamp/2005/12/15/organizing_files.html,0
6138,www.scholastic.com/harrypotter/screensaver/index.htm,0
6139,pay-pai.help.sec.us-login-cgi.bin.resolution.center.disbitch.41b54b566bh89g9g6g4566n8h9h615j66j8.amautopartes.com/0eb1a47f59a905e3f1b2fb26f13e8bc8/,1
6140,allaso.net/remax/index.htm,1
6141,www.cs.cmu.edu/~epxing/,0
6142,ps2.ign.com/articles/324/324580p1.html,0
6143,tools.ietf.org/html/rfc2057,0
6144,www.ecse.monash.edu.au/conferences/ics/2006/,0
6145,earthcode.com/blog/2005/12/jslog.html,0
6146,www.tadwm.info/page/index.php,1
6147,www.usridernews.com/3243242422/,1
6148,www.javaworld.com/javaworld/jw-11-2001/jw-1130-jsp.html,0
6149,lumenamusic.co.uk/wp-includes/aol.com/update.htm,1
6150,www.xpressfx.co.za/images/sampledata/update/,1
6151,edenpansion.com/acc/4fb8b29f8ed6bf27f45ec21eb0aa4fa7/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436564411d2782a8e8b687b3fd4bc211ee4964411d2782a8e8b687b3fd4bc211ee49,1
6152,amicafashion.com/paypal/index.html,1
6153,aikasoft.fi/tmp/install_4b4096d083ef8/language/sr-RS/facte/424142b2ae9e3ffc05cf20eb1e8d7bee/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
6154,www.digitalmediaminute.com/reference/entity/index.php,0
6155,paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13l1f8e263taee8d4026841ac68a446f69dad17fb2afeca2.horsecanvaswoolsupplies.com.au/paypal/894c5768f7f8ae43f7c17b0290bdf22d/webscr.php,1
6156,www.graphics.com/modules.php?name=Sections&amp;op=printpage&amp;artid=319,0
6157,infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1MzgyNg,1
6158,www.webring.com/hub?ring=mektonz,0
6159,www.outertech.com/clipboard-history/,0
6160,www.exactaonline.com/english.htm,0
6161,home.neopets.com/templates/homepage.phtml?pet_name=Nobuki,0
6162,www.yazhong.com.cn/eng/index.htm,0
6163,lists.apple.com/mailman/listinfo/fortran-dev,0
6164,www.rh-gebaeudeservice.de/wp-includes/js/tinymce/utils/webmail/Buckeye-Express/bex.net/buckeye-express.html,1
6165,www.panynj.gov/airports/jfk.html,0
6166,www-03.ibm.com/servers/eserver/zseries/cfsizer/,0
6167,www.rapra.net/software/,0
6168,wow-nicebag.com/www.paypal.com.us/encripted/ssl218.site/index.php,1
6169,www.paypal.it.24360.amezionuk.org/ZWxlbmFmYW5hbGlAa2F0YW1haWwuY29t/login.do,1
6170,www.ekriswebshop.nl/css/?euid=d77b281d13b948a3a73dc618d8b341c0&amp;loc=contact.ebay.co.uk/ws/eBayISAPI.dll?M2MContact&item=200814447722&requested=1boose&qid=446001799012&redirect=0&ssPageName=ADME:X:RTQ:GB:1154,1
6171,blog.shjas.org/a/login.html?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
6172,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpgkIwiojFckk1bJadn13KkZ9ojK9HHgNi6zvkkbPx3lKcF4jREJzVk-PSROBF-nphkXN3Amu0oC7t8RIiXyOLPO3egobyYzOcMH-HVhTmX6IJz7L-abSa7zRw0XQKrKRaMm2npMbNaDzPKyh-4m-0-1wqHLsWqG53CsWaLIbbjk1Vpxlx-NJVi-G_Vo_fGP6_ViB7yo3bRxikCV5tXqluCWrW4iQ\%3D\%3D&amp;attredirects=0',1
6173,refalo.com/blog/interactive-fiction/,0
6174,en.wikipedia.org/wiki/KenKen,0
6175,ebrazi.ro/wp-content/gallery/brad-craciun-1m-15m/thumbs/notice_mobiledo/absa.htm,1
6176,www.tibiaknight.za.pl/,1
6177,iczs.org.br/midia/live/cielo.com.br/,1
6178,homepage.ntlworld.com/leslie.goodship/616/html/index_flash.html,0
6179,paypal.com.cgi-bin.webscr.cmd.login-run.5885d80a13c0db1f8e263663d3wi892ee8dcbdhe788a5.perfectclassified.org/login/login.php,1
6180,freshmeat.net/projects/authtoken/,0
6181,www.wired.com/gadgets/wireless,0
6182,email.about.com/cs/signatures/,0
6183,'update-information010.bjit.com.au/?/cgi- bin/webscr?cmd=_login-\% 0d \% 0asubmit&amp;dispatch=5885d80ds0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60',1
6184,uk.paypal.service-secured.co.uk/kachkol/cycgi-bin/webscrcmd=_home-customer&nav=1/webscr/update.php?cmd=_login-done&login_access=1193476743,1
6185,www3.bank0famerica.com.xz09.mail15.su/secure_membin_BankOfAmeri_caemail_id43432gjg98987ihgwq72k9878e.htm?securelogin=yes?ssl_encryptlink=yes&amp;source=bankofamericaEMAILdefaultaspx?refererident=341348B3767313d1683678CADD124HJ8S748FGHHJC1AjkCB&amp;cookieid=43562714&amp;nocachelocal,1
6186,paypal.educacionparalavida.com/792e6b2de4b5d234768652404070c5c4/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc4b35c781446e61356ad7df9f2e6aa4b14b35c781446e61356ad7df9f2e6aa4b1,1
6187,bradtsics.com/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=ZGw2a2J3QGFyY29yLmRl,1
6188,www.gnu.org/software/java/java.html,0
6189,www.alcyone.com/max/links/alife.html,0
6190,microcalls.com/blog/wp-content/plugins/akismet/8392225808/793540354/,1
6191,www.pussystuffinggirls.com/account/,1
6192,www.paypal.com.us.webscrlcmdl.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.5885d80a13c0db1f8e263663d3f.aee811d01j111yh0111isl153364wxekhteamindexfo100011sa.aspr.hamiltoninsurance.co.zw/limit/Limit-id=i2hU3BM4eG6R756s336MUgeBGN0EkLjH313o0648nCUj74cd3Y4/0283f4f3ba96e2d0ebdcffce8a13c74e/,1
6193,www.boomingexperience.nl/www.paypal.de/Confirm.php,1
6194,mail.gracco.cl/icons/.op/wp/index.html,1
6195,freeregister4.blogspot.com/,1
6196,www.fibtex.lodz.pl/42_22_80.pdf,0
6197,www.ainaorosun.com/trade/mmtac/index.html,1
6198,political-voice.co.uk/script.php,1
6199,www.remorquesfranc.net/f8d430bcfd16cde13d9502d6bee90326/Confirm.php,1
6200,www.ibm.com/developerworks/xml/library/x-xquery.html,0
6201,www.cnhedge.cn/js/index.htm?ref=cwmjwchus.battle.net/d3/en/index,1
6202,healthtoob.com/hotmail.com/,1
6203,www.topix.com/rss/business/mining.xml,0
6204,www.scryfa.co.uk/administrator/modulas/wps/wp/www.cliente.cadastro/www.atualizacao.itau30hr.com.br/,1
6205,my.tbaytel.net/unit228/,0
6206,tools.ietf.org/html/rfc3054,0
6207,tools.ietf.org/html/rfc300,0
6208,www.lengelshof.de/taxdk/,1
6209,ldworen.net/fun/os360obit.html,0
6210,business.gov/guides/contracting/,0
6211,www.ccswy.com/css/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&fzfktsfamp;ssl=0&dest,1
6212,allstocks.com/copia/,0
6213,count99.gotadsl.co.uk/images/punjab/india/safe/login.html,1
6214,www.grandbizzare.com/gallery/wp-content/yahoo.htm,1
6215,www.freewebs.com/careyjane/,0
6216,4bcaa862.tinylinks.co/,1
6217,'hongtongsoft.com.cn/images/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
6218,9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cqPnhOIF8xoE4bxp47EaOwB31QocC1UYMKVVldQDEAVGvEsRh78cx4x0vurxA_pQFONg1ICSnegz8CXtyFmjQuflQz8wfRwGfltCkmXUjfW4fje8xhMeN5ABZTJpoIEWJi0quADmzfYqp6rgG7eCffKWecbfjhfb2VYobfHX43dfRfEHfBi-cG_3WvHf9dZMcvcuK4yfngJizVvfhVSAh2dOYGS2w==&amp;attredirects=1,1
6219,mimitamimita.com/ppay/nbrlw/login.html?joeboss@tin.it,1
6220,cjelfont.biz/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=YW5kcmVhc2hpbGwxOTY3QGFyY29yLmRl,1
6221,www.sec.gov/news/studies/yr2000.htm,0
6222,www.chara.gsu.edu/~lewis/traveller.html,0
6223,www.lhj.com/home/Free-Love-E-cards.html,0
6224,standalone.com/palmos/hand_rss/,0
6225,www.nauticainmobiliaria.com.ve/language/en-GB/menu/sigmin-ao1-verifc/ao1-sigminverifc.php,1
6226,hotelberna.it/media/system/css/www.bancodobrasil.com.br/,1
6227,antii.313h.ir/wp-content/themes/STN/union.php,1
6228,www.writebynight.com/fidonet.html,0
6229,www.pctechguide.com/11Motherboards.htm,0
6230,hornad.fei.tuke.sk/kpi/en/index.html,0
6231,tools.ietf.org/html/rfc17,0
6232,cd4e7902.whackyvidz.com/,1
6233,'facebook-external.fcbx.info/?e=YW5pX21hZ2EwMkBob3RtYWlsLmNvbQ\%3D\%3D&amp;d=YW5vbmRhbjIxQGhvdG1haWwuZXM\%3D&amp;f=aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL25vdGljaWFzLmVjdWFkb3I\%3D&amp;n=eWVz&amp;t=d2Vi',1
6234,radiocoquimbo.cl/apipchile/wp-users.php?s=online.update,1
6235,www.phrozensmoke.com/projects/ganim8/,0
6236,www.hpc.unm.edu/~acpineda/workshoppdf/intro_Fortran_1.pdf,0
6237,www.datasights.com/company.html,0
6238,eu.batle.ner.woribofwaroraft.com/login/en/index.asp?ref=us.battle.net/account/management/index.xml&amp;app=bam,1
6239,www.hfxpbk.com/~hailagra/signin/contact.php,1
6240,www.webyrater.com/6.php,1
6241,crmtrends.com/ecrm.html,0
6242,elyon.com/tconsult.html,0
6243,www.paypal.com.system.confirm.secure.billing.update.verify.area.wc040ahqe7qc7pnuew4b3wgmowc040ahqe7qc7pnuew4b3wc040ahqe7qc7p.aashirvaadfilms.com/webscr.php?cmd=_login-run,1
6244,shangris.org/5ghankmzwf2jsru29678/vqged198w7sTrpumcNdxDE47452/sdr01/YW5qYWFudGlrQHlhaG9vLmRl,1
6245,www.cs.cmu.edu/~iwan/1394/,0
6246,dyslexiafoundationaustralia.com.au//wp-content/themes/mantra/uploads/cpa_inform.html,1
6247,datosmedicos.cl/us/paypal/index1.html,1
6248,www.discovergames.com/fractionaction.html,0
6249,egois.com/U&amp;P.php,1
6250,"'www.oecd.org/document/39/0,2340,en_2649_34255_28863271_1_1_1_1,00.html'",0
6251,paypal.com.update.login.securty.cgi-in.account.772b0f78dafc43127430261cca170ae4.e7.to/,1
6252,youyoupzh.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
6253,gymgadbois.com/PPLJustif/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365c9aae05602d8de1758ed04e441a81402c9aae05602d8de1758ed04e441a81402,1
6254,www.microprecision.ch/index.php?lang=en,0
6255,www.ehow.com/how-to_4845451_design-own-web-page.html,0
6256,1930s.com/pinball/,0
6257,az-yoga.com/.www3.paypal.com.int/index_AU.php,1
6258,www.kasssb-nv.net/sal/verification/index.php?img=AOL,1
6259,grupodeall.com/login.cgi-bin/Paypal.it/webscreen-login.cgi-bin/Processing1.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436544b8de4a090d7fa4d1ae5f7ca9bcc4c644b8de4a090d7fa4d1ae5f7ca9bcc4c6,1
6260,www.lowendmac.com/backnforth/01/0710.html,0
6261,www.wired.com/politics/law/news/2001/01/41480,0
6262,www.brpreiss.com/books/opus4/html/book.html,0
6263,'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7co3hbU1iqMg9hQI-35WPjhRUlcc2Zu9KeTPxErQJKK5z4weuxpI-B-tS-d9BMi_5Ok2oST5JWN0iRbgjVAMT6OIHbI2z7GCRxha5bXUJAB9PiI98x0XU7d_Nuo9Mtk5cgo_3NkUAe-p8RmJPRcOwXnlZFgp8Ueomh1gAXZFKM1hN9I2lv4YwJq0QXm13CJcvSVWvTkqw5cpHvjbrXstDaZJlI-11g\%3D\%3D&amp;attredirects=1',1
6264,www.gls-uae.com/images/stories/sharjah/3b7776e7b2a180be778f13a87a461870/dir.php,1
6265,www.gamespot.com/gba/adventure/harrypotterandthecos/review.html,0
6266,shorinji-kempo.org.ua/paypal.com/www.paypal.com.paypal.login.uk-us.update.info/webscr.php?cmd=_login-done&amp;login_access=a09f78704ef2ab157cc3dee79e284998,1
6267,www.netsurf-browser.org/projects/rufl/,0
6268,gnqczx.host.vastweb.cn/images/,1
6269,www.allexperts.com/browse.cgi?catLvl=3&amp;catID=1332,0
6270,www.losnavalmorales.org/foro/mods/www.paypal.co.uk/login/ipoi/login.html?webscr=cmd_login,1
6271,www.fairchildcuttinghorses.com/farrier.htm,0
6272,www.gerwinvegter.com/wp-admin/furdajti/furdajti/webscr/update.php/?cmd=_login-done,1
6273,www.sportetambiance.fr/redebay/cef52b09bf8f105bb57b3c4d4fc81a84/,1
6274,atm-agencja.com/init/template/explosao-premios/index3908.html,1
6275,docs.google.com/a/uic.edu/spreadsheet/viewform?formkey=dEp5dmQyMjU4SmxpenhtcHJaeFROQWc6MQ,1
6276,paypal.com.ca.cgi.bin.webscr.webapps.center.ckotbbyhmneqdqdrpz0580uhxtpfz065mhkxt6e5lkmnodjqzppnp0xgt50.paritync.com/PZ0580uHXTPFz65MB0bLE0/fad0fb21fa7fac755e13d555594b313f/HomePageSignOnNoFlash.php?ID=330A46AB88FDD2E27372F39D71B24085,1
6277,alkond.com/Copy.php,1
6278,drlongghost.com/app/webroot/img/d/2a95026a32aaa0c1dbcbed8b5c14bb5a/websrc.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,1
6279,bearbenz.org/pdwh6as1ry2lec761979/YS5odWJlckBrYWJzaS5hdA==/xDEsdR/Y2xpemhlbmcuY29t,1
6280,news.cnet.com/2100-1023-255610.html,0
6281,tools.ietf.org/html/rfc2407,0
6282,peypel.us.com.cgi.ngi.webscre.maps.logins.webaps.mba.homes.billings.activet.homa.pluns.5542290739f57ac719fdf5bc44d702ac3faee8d0b7e678a25d883d0fa.demo.seriport.com/welcome.0841208705nf12408av49701v245a35136a872abkqa73461/4a628e68d187b9f65c89bcd2f6b44b42/wbscra.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365f59e11eedf772e350b13823b941b3f84f59e11eedf772e350b13823b941b3f84,1
6283,'www.0916hq.com/js/index.htm?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fthfiwcaus.battle.net\%2Fd3\%2Fen\%2Findex&app=com-d3',1
6284,www.mariorenzi.it//wp-content/uploads/recensioni/Trulia/index.htm,1
6285,www.ddj.com/cpp/184401555,0
6286,account.id214-natwest.com/,1
6287,www.sqa-test.com/mr_cluey/,0
6288,falcon-pn.com/index.html,0
6289,service.confirms.paypal.cmd.cgi-bins.2466sd4f3e654sqd4e6d23sd8ed52s3d24e8d4sd8e74ds4d3d.dsqd56d5e8d25s.fdsf456e6d5sde8d56s4d.d545d4e84d5d.d89d989s8d9ed.548d57s8f99d8fd8fd7f8.terobosan.com/pp/,1
6290,scienceblogs.com/goodmath/2006/10/haskell_and_scheme_which_one_a.php,0
6291,www.ukexpert.co.uk/photopost/,0
